📄 Logging to: output/sun/9+3/log_20260123_211455.txt
Use GPU: 7 for training
Initializing the contect with given words: [a_photo_of_a]
Initial context: "a photo of a"
Number of context words (tokens): 4
=> Model created: visual backbone ViT-B/16
=> Using native Torch AMP. Training in mixed precision.
evaluating: SUN397
number of test samples: 19850
Test: [ 6999/19850]	Time  0.563 ( 0.549)	Acc@1 100.00 ( 69.04)	Acc@5 100.00 ( 90.99)
Test: [ 7099/19850]	Time  0.620 ( 0.549)	Acc@1 100.00 ( 69.18)	Acc@5 100.00 ( 91.01)
Test: [ 7199/19850]	Time  0.555 ( 0.550)	Acc@1   0.00 ( 69.14)	Acc@5 100.00 ( 90.99)
Test: [ 7299/19850]	Time  0.559 ( 0.550)	Acc@1   0.00 ( 69.12)	Acc@5 100.00 ( 91.01)
Test: [ 7399/19850]	Time  0.536 ( 0.550)	Acc@1 100.00 ( 69.15)	Acc@5 100.00 ( 91.04)
Test: [ 7499/19850]	Time  0.532 ( 0.550)	Acc@1 100.00 ( 69.25)	Acc@5 100.00 ( 91.07)
Test: [ 7599/19850]	Time  0.533 ( 0.550)	Acc@1   0.00 ( 69.37)	Acc@5 100.00 ( 91.08)
Test: [ 7699/19850]	Time  0.538 ( 0.550)	Acc@1 100.00 ( 69.39)	Acc@5 100.00 ( 91.08)
Test: [ 7799/19850]	Time  0.560 ( 0.550)	Acc@1   0.00 ( 69.38)	Acc@5 100.00 ( 91.05)
Test: [ 7899/19850]	Time  0.544 ( 0.550)	Acc@1 100.00 ( 69.44)	Acc@5 100.00 ( 91.10)
Test: [ 7999/19850]	Time  0.556 ( 0.550)	Acc@1 100.00 ( 69.33)	Acc@5 100.00 ( 91.05)
Test: [ 8099/19850]	Time  0.550 ( 0.550)	Acc@1 100.00 ( 69.33)	Acc@5 100.00 ( 91.01)
Test: [ 8199/19850]	Time  0.540 ( 0.550)	Acc@1 100.00 ( 69.34)	Acc@5 100.00 ( 91.02)
Test: [ 8299/19850]	Time  0.532 ( 0.550)	Acc@1 100.00 ( 69.37)	Acc@5 100.00 ( 91.01)
Test: [ 8399/19850]	Time  0.545 ( 0.550)	Acc@1 100.00 ( 69.37)	Acc@5 100.00 ( 91.00)
Test: [ 8499/19850]	Time  0.536 ( 0.549)	Acc@1 100.00 ( 69.41)	Acc@5 100.00 ( 91.02)
Test: [ 8599/19850]	Time  0.531 ( 0.549)	Acc@1   0.00 ( 69.40)	Acc@5 100.00 ( 91.01)
Test: [ 8699/19850]	Time  0.533 ( 0.549)	Acc@1   0.00 ( 69.41)	Acc@5   0.00 ( 91.02)
Test: [ 8799/19850]	Time  0.546 ( 0.549)	Acc@1 100.00 ( 69.53)	Acc@5 100.00 ( 91.06)
Test: [ 8899/19850]	Time  0.545 ( 0.549)	Acc@1 100.00 ( 69.64)	Acc@5 100.00 ( 91.10)
Test: [ 8999/19850]	Time  0.539 ( 0.549)	Acc@1   0.00 ( 69.76)	Acc@5 100.00 ( 91.16)
Test: [ 9099/19850]	Time  0.537 ( 0.549)	Acc@1   0.00 ( 69.74)	Acc@5 100.00 ( 91.10)
Test: [ 9199/19850]	Time  0.540 ( 0.549)	Acc@1 100.00 ( 69.71)	Acc@5 100.00 ( 91.09)
Test: [ 9299/19850]	Time  0.534 ( 0.549)	Acc@1 100.00 ( 69.74)	Acc@5 100.00 ( 91.08)
Test: [ 9399/19850]	Time  0.541 ( 0.549)	Acc@1 100.00 ( 69.79)	Acc@5 100.00 ( 91.07)
Test: [ 9499/19850]	Time  0.537 ( 0.549)	Acc@1   0.00 ( 69.73)	Acc@5 100.00 ( 91.06)
Test: [ 9599/19850]	Time  0.536 ( 0.548)	Acc@1   0.00 ( 69.75)	Acc@5   0.00 ( 91.08)
Test: [ 9699/19850]	Time  0.530 ( 0.548)	Acc@1 100.00 ( 69.77)	Acc@5 100.00 ( 91.09)
Test: [ 9799/19850]	Time  0.536 ( 0.548)	Acc@1 100.00 ( 69.73)	Acc@5 100.00 ( 91.10)
Test: [ 9899/19850]	Time  0.529 ( 0.548)	Acc@1   0.00 ( 69.81)	Acc@5 100.00 ( 91.14)
Test: [ 9999/19850]	Time  0.560 ( 0.548)	Acc@1 100.00 ( 69.85)	Acc@5 100.00 ( 91.17)
Test: [10099/19850]	Time  0.532 ( 0.548)	Acc@1   0.00 ( 69.82)	Acc@5 100.00 ( 91.19)
Test: [10199/19850]	Time  0.562 ( 0.548)	Acc@1   0.00 ( 69.71)	Acc@5 100.00 ( 91.17)
Test: [10299/19850]	Time  0.563 ( 0.548)	Acc@1   0.00 ( 69.66)	Acc@5 100.00 ( 91.18)
Test: [10399/19850]	Time  0.544 ( 0.548)	Acc@1   0.00 ( 69.71)	Acc@5 100.00 ( 91.22)
Test: [10499/19850]	Time  0.541 ( 0.548)	Acc@1 100.00 ( 69.72)	Acc@5 100.00 ( 91.22)
Test: [10599/19850]	Time  0.536 ( 0.548)	Acc@1 100.00 ( 69.76)	Acc@5 100.00 ( 91.22)
Test: [10699/19850]	Time  0.553 ( 0.548)	Acc@1   0.00 ( 69.81)	Acc@5 100.00 ( 91.24)
Test: [10799/19850]	Time  0.536 ( 0.548)	Acc@1 100.00 ( 69.82)	Acc@5 100.00 ( 91.23)
Test: [10899/19850]	Time  0.538 ( 0.548)	Acc@1 100.00 ( 69.84)	Acc@5 100.00 ( 91.23)
Test: [10999/19850]	Time  0.532 ( 0.547)	Acc@1   0.00 ( 69.92)	Acc@5 100.00 ( 91.24)
Test: [11099/19850]	Time  0.558 ( 0.547)	Acc@1   0.00 ( 69.92)	Acc@5   0.00 ( 91.25)
Test: [11199/19850]	Time  0.549 ( 0.547)	Acc@1   0.00 ( 69.93)	Acc@5 100.00 ( 91.25)
Test: [11299/19850]	Time  0.554 ( 0.547)	Acc@1 100.00 ( 69.97)	Acc@5 100.00 ( 91.29)
